#id;name;population;longitude;latitude
512061;Benice;349;18.8683715298806;48.9926870063931
512079;Blatnica;933;18.9927892707719;48.9211316864566
512087;Blažovce;164;18.8472267980944;48.9389582678206
512095;Bodorová;232;18.8553823091076;48.909970686953
512109;Borcová;147;18.8495800982339;48.9263085538179
512117;Brieštie;132;18.7214735606914;48.919934974217
512125;Budiš;201;18.7359623757497;48.8563766805527
512133;Bystrička;1492;18.8435376786738;49.057486834045
512141;Čremošné;80;18.9582755106628;48.8316240108515
512150;Ďanová;561;18.9241850723356;48.9784381352014
512168;Diaková;424;18.9721161230951;49.0576655466732
512206;Dolný Kalník;259;18.966776905473;49.0410327728363
512214;Dražkovce;987;18.9530252430756;49.0499481828365
512222;Dubové;709;18.7826846889104;48.8430642018096
512257;Folkušová;147;18.9578858316833;48.9714859416918
512265;Háj;467;18.883856839847;48.8589134897033
512273;Horná Štubňa;1615;18.9084442510353;48.8120619714951
512290;Horný Kalník;182;18.9666916142545;49.0309678495013
512303;Ivančiná;78;18.8162812540457;48.9090040536395
512311;Jasenovo;133;18.7151312017059;48.87395970628
512320;Jazernica;319;18.8268794249519;48.9247524688517
512338;Kaľamenová;85;18.7792732198875;48.8803289342289
512346;Karlová;104;18.9035953059847;48.9604014474154
512354;Kláštor pod Znievom;1589;18.7774530537213;48.9803293718039
512371;Košťany nad Turcom;1335;18.9087861170004;49.0219097477778
512389;Krpeľany;1102;19.1126885118119;49.1243939336737
512397;Laskár;136;18.8881072915655;48.9598743464528
512419;Ležiachov;160;18.853859352811;48.9826690969785
512427;Liešno;55;18.764860988739;48.8857539691773
512435;Lipovec;940;18.919412589222;49.1483427368716
512443;Malý Čepčín;539;18.8342414869295;48.9017566949795
512451;Moškovec;67;18.8254782464229;48.9446683704278
512460;Mošovce;1343;18.9426825279357;48.8848943532888
512478;Necpaly;945;19.0139918734534;48.9658652795844
512486;Nolčovo;250;19.0989570658351;49.089410214125
512494;Ondrašová;80;18.7836365505754;48.9528092638374
512508;Podhradie;667;19.0737684554938;49.0776835392632
512524;Príbovce;1088;18.8968315418743;49.0013401853504
512541;Rakovo;364;18.8902842887711;48.9823721523608
512559;Rakša;223;18.9058039725906;48.8731425066107
512567;Ratkovo;186;19.0867338943459;49.1377624166444
512575;Rudno;199;18.736136300284;48.888500030283
512583;Sklabiňa;625;19.0187247381836;49.0429338289214
512591;Sklabinský Podzámok;194;19.0629024353119;49.0439779281417
512605;Sklené;728;18.8278571918451;48.7905029509968
512613;Slovany;461;18.8068076553352;48.9900806974886
512621;Slovenské Pravno;939;18.7671726010189;48.9125501907322
512630;Socovce;249;18.8737068924034;48.9470747218213
512648;Sučany;4710;18.9816532207812;49.1220793996272
512656;Šútovo;507;19.0702675213516;49.1754019386289
512664;Trebostovo;578;18.8375252877333;49.0367571465999
512672;Trnovo;279;18.8355130712594;49.0244942074267
512681;Turany;4275;19.0318916155432;49.1450684989286
512699;Turček;615;18.9510482628367;48.7743648578765
512702;Turčianska Štiavnička;940;19.0288595832923;49.08053739697
512711;Turčianske Kľačany;967;18.9519946597257;49.1335486566541
512729;Turčianske Teplice;6390;18.8496488273291;48.8563567436167
512737;Turčiansky Ďur;179;18.845782783133;48.9511735197039
512753;Turčiansky Peter;483;18.8756013700443;49.036981822966
512761;Valča;1703;18.7970087966624;49.0227081457177
512788;Veľký Čepčín;255;18.8074362856744;48.8856114127951
512796;Vrícko;467;18.6935361331589;48.9713635068298
512818;Záborie;165;19.0107432302785;49.0344290156192
512834;Žabokreky;1243;18.9351929121764;49.0278913075457
512842;Považská Bystrica;39837;18.4582990449109;49.118562762698
512851;Beluša;5925;18.3505273157709;49.047814848697
512885;Bolešov;1563;18.1334821939129;49.0060993242302
512915;Brvnište;1193;18.4273124056039;49.2145666996815
512931;Červený Kameň;681;18.1491621577104;49.1053407990118
512940;Dohňany;1796;18.2868753312621;49.1710057277707
512958;Dolná Breznica;961;18.2601374561403;49.0818088362559
512966;Dolná Mariková;1415;18.3478972097444;49.217421952985
513008;Domaniža;1582;18.5536392764349;49.0373037916601
513016;Dubnica nad Váhom;24068;18.2095477844189;48.9517329184
513024;Dulov;918;18.2468890736399;49.0399291434777
513083;Horná Mariková;593;18.3010857379259;49.2636637783543
513091;Horná Poruba;1076;18.3026011492485;48.9423071922735
513121;Horovce;837;18.259506668427;49.0530831921683
513156;Ilava;5485;18.2471722257402;48.9801859739169
513172;Jasenica;1110;18.448328438981;49.1793060215451
513245;Kostolec;243;18.5379938340549;49.1301325904389
513253;Košeca;2664;18.2841597285263;49.0047630398126
513296;Ladce;2602;18.3034069988564;49.026720940106
513300;Lazy pod Makytou;1213;18.2184341491197;49.2514620451352
513318;Lednica;947;18.1999454858016;49.1163399451961
513326;Lednické Rovne;4048;18.2893851971271;49.0786274062644
513334;Lúky;933;18.2202216219966;49.1901206497392
513342;Lysá pod Makytou;2105;18.1678409467756;49.2032392750293
513351;Košecké Podhradie;1025;18.3379561801514;48.9695599065904
513377;Mestečko;520;18.2619102297028;49.1700110443244
513385;Mikušovce;1017;18.2002373284919;49.0687016936088
513407;Mojtín;427;18.4061020719839;48.9876641639479
513440;Nová Dubnica;11134;18.1705737683761;48.9307481199015
513466;Papradno;2470;18.3760712691002;49.2701967842943
513474;Plevník-Drienové;1628;18.51532044296;49.1596713224172
513563;Prečín;1478;18.5258854920083;49.080899120904
513598;Pruské;2288;18.2093736992057;49.0314385775608
513601;Pružina;2043;18.476066576729;48.9982402224781
513610;Púchov;17810;18.330309828423;49.1418755856361
513687;Stupné;692;18.4390638228119;49.1964623812624
513725;Tuchyňa;777;18.2189454882276;49.0453345848989
513741;Udiča;2238;18.3993095428477;49.1712780953796
513776;Visolaje;953;18.376148732182;49.0701875340145
513784;Vrchteplá;272;18.5636263964618;49.1338457746569
513792;Malá Tŕňa;396;21.6909164813885;48.4485654914898
513806;Veľká Tŕňa;450;21.6841438358849;48.4747709871916
513814;Záriečie;697;18.2342940156019;49.174160305613
513822;Záskalie;187;18.5196825023069;49.1380355048898
513831;Klin nad Bodrogom;201;21.7243660465015;48.377763290495
513849;Stanča;415;21.6596064112452;48.5650109853911
513857;Budince;220;22.1230369823078;48.5472589703676
513865;Zliechov;591;18.4336355130916;48.9430852065103
513881;Prievidza;46408;18.6507060369039;48.7607004769715
513903;Bojnice;4934;18.5799969827972;48.7937576266644
513911;Bystričany;1801;18.5465336514889;48.6449815699005
513920;Cigeľ;1263;18.6730911833206;48.7087323305417
513938;Čavoj;491;18.4879999874865;48.8904605236048
513946;Čereňany;1691;18.5231863901502;48.6334152760301
513954;Diviacka Nová Ves;1769;18.5010619733677;48.7478350883918
513962;Diviaky nad Nitricou;1740;18.4942567978077;48.7730788935078
513971;Dlžín;154;18.5236259481284;48.8188958765376
513989;Dolné Vestenice;2580;18.3915398815121;48.7181731697182
513997;Handlová;17119;18.7367326755494;48.7018565029838
514004;Horná Ves;1452;18.5304863898539;48.591607728062
514012;Horné Vestenice;629;18.4246774645791;48.7239277888755
514021;Chrenovec-Brusno;1397;18.7354889033181;48.7830610418023
514039;Chvojnica;260;18.5396034977785;48.8815951992813
514063;Kamenec pod Vtáčnikom;1790;18.588247002652;48.6571950008913
514071;Kanianka;4050;18.5731157878282;48.8213191986454
514080;Kľačno;1089;18.6568024788085;48.9302273252382
514098;Kocurany;516;18.5410329075468;48.7656609831237
514101;Kostolná Ves;461;18.4989954189464;48.8043137832146
514110;Koš;1100;18.5917925002001;48.7375309842787
514128;Lazany;1690;18.6203137935912;48.8201628796202
514136;Lehota pod Vtáčnikom;3929;18.6176364175933;48.6844587832513
514144;Liešťany;1239;18.460499414151;48.8394720204865
514179;Malá Čausa;685;18.7106288149385;48.8099220593939
514187;Malinová;943;18.5922647566833;48.8595758371278
514209;Nedožery-Brezany;2137;18.6722972529514;48.8236643230927
514217;Nevidzany;295;18.5009752660241;48.8562543502223
514225;Nitrianske Pravno;3250;18.627426311387;48.884179782896
514233;Nitrianske Rudno;1936;18.4590010819921;48.7938489546706
514241;Nitrianske Sučany;1204;18.4746897035238;48.7331921574023
514250;Nitrica;1231;18.4567942952626;48.6998853167364
514268;Nováky;4215;18.5506924960206;48.7162560411356
514284;Opatovce nad Nitrou;1566;18.5612598790457;48.7589329698105
514292;Oslany;2363;18.5216187281209;48.6138010604832
514306;Podhradie;309;18.6484468110975;48.670665638805
514314;Poluvsie;579;18.6350937195547;48.8481706789182
514322;Poruba;1309;18.5680432965993;48.8443683692968
514331;Pravenec;1321;18.671490156215;48.8531867839952
514349;Radobica;536;18.5139525006886;48.5789940070237
514357;Ráztočno;1199;18.7869236751807;48.765822916598
514365;Rudnianska Lehota;755;18.4361166741312;48.8185184344808
514373;Sebedražie;1736;18.6294462446789;48.7295251216043
514381;Seč;382;18.5135592645025;48.8338260855271
514390;Šútovce;442;18.5358623579314;48.8016699278146
514403;Temeš;217;18.4733457961085;48.8680205701477
514411;Tužina;1204;18.5811312377465;48.9196385110446
514420;Valaská Belá;2126;18.4070333804035;48.8971715735148
514438;Veľká Čausa;480;18.6918452562855;48.7771739376637
514454;Zemianske Kostoľany;1781;18.5232679188222;48.6897381818516
514462;Rimavská Sobota;24010;20.0111226284913;48.3795760606261
514489;Babinec;62;20.0045590158761;48.5186546505726
514501;Barca;586;20.2395820097687;48.3684534566741
514519;Bátka;892;20.1568146428452;48.3718164470623
514535;Belín;197;20.1107247451657;48.3411035606862
514543;Blhovce;797;19.93936468238;48.2718972417884
514551;Bottovo;198;20.1470928837015;48.3194382394139
514578;Bretka;401;20.3374454940516;48.4908711752852
514586;Budikovany;61;20.0938612594745;48.490204991515
514594;Cakov;326;20.2194203818019;48.334329211297
514608;Čerenčany;560;19.9965050113714;48.4113374282618
514616;Čierny Potok;141;19.9389055982003;48.3008405430376
514624;Číž;644;20.2736549950309;48.3113252115889
514632;Dolné Zahorany;182;19.9087798661214;48.352382486123
514641;Dražice;270;20.0628376261378;48.4328678157592
514659;Drienčany;238;20.0683149602924;48.4848512759629
514667;Drňa;206;20.1234809643476;48.2522723809932
514675;Držkovce;582;20.2389324015271;48.5451097426052
514683;Dubno;167;20.0078952029684;48.1959337642356
514691;Dubovec;537;20.1481909643625;48.2943442249612
514713;Figa;465;20.2524005755649;48.4018607788099
514721;Gemer;887;20.330019099197;48.4553991907229
514730;Gemerček;90;19.9991436770187;48.3253043591531
514748;Gemerská Panica;629;20.3834278168293;48.4736459355679
514756;Gemerská Ves;990;20.278869141419;48.4828567013227
514764;Gemerské Dechtáre;438;20.0218590643213;48.2382310754445
514781;Gemerský Jablonec;691;19.9877223368416;48.1961495953104
514799;Gortva;537;20.0112890736146;48.2848764327476
514811;Hajnáčka;1170;19.9597194333159;48.2260519276319
514829;Hnúšťa;7490;19.9632788963294;48.5917505432737
514837;Hodejov;1599;19.9785015331477;48.3048469171718
514845;Hodejovec;185;20.0064704405383;48.2707352460748
514853;Horné Zahorany;126;19.9998437504387;48.4724707444352
514861;Hostice;1069;20.0855047697923;48.2335765484104
514870;Hostišovce;251;20.1234334440366;48.4989478762702
514888;Hrachovo;835;19.9254793866368;48.459996412252
514896;Hrlica;77;20.0493085249192;48.6298623031582
514900;Hrnčiarska Ves;960;19.8469505916496;48.4339230408894
514918;Hrnčiarske Zalužany;874;19.8642749777424;48.4087750877284
514926;Hrušovo;175;20.0428533491684;48.5200389031222
514934;Hubovo;142;20.3872331253184;48.4006956693438
514942;Husiná;562;19.8984626706899;48.3355895837757
514951;Chanava;720;20.2980303785161;48.3348495390065
514969;Chrámec;462;20.1761415017711;48.2710703586824
514977;Chvalová;201;20.1648827413125;48.5133591051499
514985;Ivanice;293;20.2391527197692;48.3302661563856
514993;Janice;297;20.2083814937183;48.2675018853992
515001;Jesenské;2235;20.0596374334768;48.295270162385
515019;Jestice;150;20.0671586496635;48.2115768613945
515027;Kaloša;805;20.2256548020567;48.4148615399574
515035;Kesovce;244;20.3859773869732;48.3923788670992
515043;Klenovec;3146;19.835330192499;48.6472647269522
515051;Kociha;210;19.9221739454362;48.4832809241263
515060;Konrádovce;331;19.9030767868702;48.30232704638
515078;Kráľ;970;20.3607995240028;48.3453521144777
515086;Kraskovo;133;19.9848176840011;48.498333127045
515094;Krokava;27;20.008397189854;48.6383223113778
515108;Kružno;375;19.9300155043727;48.4143235915874
515116;Kyjatice;78;20.0086592442327;48.5417357644739
515124;Lehota nad Rimavicou;276;19.8753905717394;48.5261215527237
515132;Lenartovce;557;20.3083781638547;48.2983347857397
515141;Lenka;185;20.3472458895477;48.3904642138353
515159;Levkuška;241;20.2681305761851;48.4565672400699
515167;Lipovec;108;20.0748027840799;48.544363059911
515175;Lukovištia;193;20.0247208493943;48.4831641358906
515183;Martinová;201;20.1774650966871;48.3037724406236
515205;Neporadza;246;20.3934533233713;48.3686884330639
515230;Nová Bašta;483;19.9331723819982;48.174960374252
515248;Orávka;172;20.1951452887472;48.3128315054815
515256;Otročok;320;20.2694500059207;48.4475513362125
515264;Ožďany;1652;19.9037085597683;48.3805177172146
515272;Padarovce;180;20.0569122654235;48.4546923291867
515281;Pavlovce;408;20.0971190799274;48.3254904622919
515299;Petrovce;224;20.0394425559847;48.1918223035494
515302;Ploské;68;20.0623880742737;48.6116635072663
515311;Polina;111;20.2258898626637;48.4920532773786
515337;Poproč;24;20.0279376350155;48.5855924744049
515345;Potok;30;20.0513937066324;48.5585747502981
515353;Radnovce;928;20.1922996596954;48.3401192164257
515361;Rašice;122;20.2337435986896;48.4653988782493
515370;Ratková;613;20.0909800236629;48.5991251618178
515388;Ratkovská Lehota;50;20.0941584573661;48.5629053779586
515396;Ratkovská Suchá;46;20.0614309876831;48.589618582814
515400;Ratkovské Bystré;338;20.039015289045;48.6646724959995
515426;Rimavská Baňa;533;19.9325872852626;48.5302091793904
515442;Rimavská Seč;2104;20.2361560901589;48.2968186102633
515451;Rimavské Brezovo;525;19.9655680257315;48.5434447343127
515469;Rimavské Janovce;1347;20.0634151636246;48.3459786899402
515485;Rovné;129;20.032736206977;48.5984438072684
515493;Rumince;369;20.2774967446429;48.3684437343538
515507;Rybník;161;20.1252983889466;48.5442541788709
515515;Selce;116;19.8668307889262;48.4798415819775
515523;Skerešovo;229;20.2044490346631;48.5089559343353
515531;Slizké;233;20.0828431678498;48.5185173582692
515540;Stará Bašta;333;19.9376000257465;48.1893909732498
515566;Stránska;353;20.2745067808467;48.4026956202723
515574;Leváre;86;20.263138763074;48.5109239837051
515582;Studená;263;19.9641890029463;48.160246240619
515591;Sušany;422;19.900963121016;48.4190819222345
515604;Sútor;587;20.1218575514626;48.3582648244221
515612;Tornaľa;7252;20.371738976931;48.4341163649989
515621;Šimonovce;570;20.1229546627585;48.2793406801766
515639;Širkovce;988;20.090508073754;48.2832318436774
515647;Španie Pole;82;20.1339044921876;48.5263115073237
515655;Štrkovec;390;20.3362827069653;48.3595962997823
515663;Tachty;543;19.9299045360501;48.1431878432728
515671;Teplý Vrch;276;20.1049202852283;48.4734521426019
515680;Tisovec;4168;19.9203341594042;48.697403124353
515698;Tomášovce;190;20.1406240957942;48.3888187196017
515701;Uzovská Panica;789;20.1499650094037;48.4177760086152
515710;Včelince;797;20.3130770959932;48.3821039128358
515728;Večelkov;231;19.9213791470576;48.1598283792055
515736;Veľké Teriakovce;870;19.9607431803256;48.4324786833902
515744;Veľký Blh;1178;20.1234104492401;48.4479968462031
515752;Vieska nad Blhom;161;20.1948226392259;48.3506756190379
515761;Višňové;70;20.1890123920743;48.533509345428
515779;Vlkyňa;389;20.2933128772751;48.2796501485435
515795;Valice;315;20.208391006258;48.4544580042684
515809;Vyšný Skálnik;150;19.9667323615602;48.4754633525522
515817;Zádor;145;20.2529638388422;48.3222035492673
515833;Žiar;137;20.2686997390566;48.4295497160893
515841;Žíp;258;20.1952796161522;48.3607037893964
515850;Veľký Krtíš;12115;19.3511186505623;48.2127449080207
515868;Balog nad Ipľom;825;19.1283265041995;48.0812761348295
515876;Bátorová;379;19.2818443809231;48.135752746963
515884;Brusník;120;19.4181217249214;48.3061080121828
515892;Bušince;1425;19.496484106222;48.1798530657684
515906;Čebovce;1076;19.2301561896761;48.2053176336482
515914;Čeláre;455;19.4819931503845;48.1373335440925
515922;Čelovce;437;19.1237750119968;48.1958624021183
515931;Červeňany;47;19.3849109671699;48.3798708326372
515949;Dačov Lom;419;19.2554976688734;48.3103793337177
515957;Dolinka;488;19.1635292491837;48.0956281949078
515965;Dolná Strehová;1054;19.4943087115613;48.2470590243308
515973;Dolné Plachtince;629;19.3145805969347;48.1979102210829
515981;Dolné Strháre;186;19.3844929935306;48.2527683861238
515990;Ďurkovce;133;19.1633467421692;48.1421431234562
516007;Glabušovce;116;19.4547353863544;48.1542767593465
516015;Horná Strehová;165;19.4399479041005;48.2825816477652
516023;Horné Plachtince;198;19.2591079246342;48.2509600902512
516031;Horné Strháre;246;19.3504846857483;48.2707238901637
516040;Hrušov;842;19.0899980422987;48.1684924718443
516058;Chrastince;231;19.2419889064479;48.0948036390505
516066;Chrťany;137;19.458079751863;48.2950964159892
516074;Ipeľské Predmostie;629;19.045371735214;48.0804210381172
516082;Kamenné Kosihy;333;19.1908413521402;48.1338182855402
516091;Kiarov;290;19.4209974413322;48.1121318881254
516104;Kleňany;272;19.0716496454291;48.1258277678041
516112;Koláre;258;19.2435357694408;48.0687831566288
516121;Kosihovce;574;19.2074848178534;48.197142911948
516139;Kosihy nad Ipľom;407;19.1778138179571;48.0809568622282
516147;Kováčovce;343;19.4616253389384;48.1085801877522
516155;Lesenice;507;19.2407829320506;48.1123650312209
516163;Ľuboriečka;142;19.5324088341452;48.2620659695857
516171;Malá Čalomija;208;19.2263235505102;48.0862162127663
516198;Malé Zlievce;289;19.4461802553745;48.1798582715562
516210;Modrý Kameň;1597;19.3234662075717;48.253913421468
516228;Muľa;358;19.5256744186434;48.2121687518448
516236;Nenince;1373;19.2598652973159;48.1478517038552
516244;Nová Ves;408;19.375563855596;48.1747295122062
516252;Obeckov;474;19.3229940637374;48.1684373167423
516261;Olováry;292;19.4155974844839;48.1546768770369
516279;Opatovská Nová Ves;685;19.2694426073484;48.1194894571509
516287;Opava;121;19.1763941173613;48.2101375479085
516295;Pôtor;789;19.4295468808587;48.2319516243786
516309;Pravica;118;19.4536597634894;48.3275817232083
516317;Príbelce;571;19.2632231557248;48.1937270083497
516333;Sečianky;363;19.0729474041715;48.1022175188366
516341;Seľany;188;19.1976142453051;48.1588803460992
516368;Senné;201;19.4038748241535;48.3181617569452
516376;Sklabiná;939;19.3511319655257;48.1519954234706
516384;Slovenské Ďarmoty;553;19.2844051598685;48.0921020839364
516392;Slovenské Kľačany;163;19.431510438557;48.2650300018257
516406;Stredné Plachtince;592;19.286046010962;48.2331672945713
516414;Sucháň;275;19.2253139743091;48.299584705828
516422;Suché Brezovo;98;19.3610205606291;48.305038849301
516431;Širákov;203;19.1723301544707;48.1577032988954
516449;Šuľa;63;19.410275836642;48.3589265929339
516457;Trebušovce;185;19.2002367142877;48.1170829233047
516465;Veľká Čalomija;593;19.2027379286286;48.0802502249304
516473;Veľká Ves nad Ipľom;406;19.0786526002362;48.087474064625
516490;Veľké Zlievce;509;19.4679148576713;48.2020094921694
516503;Veľký Lom;171;19.3724507921886;48.3368376986102
516511;Vieska;212;19.464175259163;48.2564144454702
516520;Vinica;1792;19.1240755413329;48.1227917520931
516538;Vrbovka;347;19.3884635193591;48.0985271074733
516546;Záhorce;661;19.3252768270396;48.1124585416115
516554;Závada;482;19.486523555627;48.2972652160703
516562;Zombor;147;19.4517222773957;48.1379214020659
516571;Želovce;1249;19.3690007714607;48.129560488326
516589;Žiar nad Hronom;19188;18.86874106784;48.5740280518365
516597;Svätý Anton;1192;18.9517338957092;48.4127809426845
516601;Baďan;183;18.8547867783485;48.3303150534267
516627;Banská Belá;1171;18.9622589989628;48.4837827285365
516643;Banská Štiavnica;10097;18.890630201106;48.4610287302472
516651;Banský Studenec;472;18.9807074291737;48.4523408189216
516660;Bartošova Lehôtka;359;18.9128782673762;48.6524094287573
516678;Beluj;119;18.889557880696;48.3477942308509
516708;Bzenica;583;18.7416864636517;48.5220897037202
516716;Dekýš;192;18.8159189820694;48.395270637945
516724;Dolná Trnávka;336;18.7839343456862;48.561064639644
516732;Dolná Ves;243;18.9174075655778;48.668106097052
516741;Dolná Ždaňa;893;18.7460069812496;48.5491474469309
516759;Hodruša-Hámre;2195;18.8032625181276;48.4567048462745
516767;Hliník nad Hronom;2860;18.7944993305284;48.5340394882344
516791;Horná Ždaňa;554;18.7285886170768;48.5717691501678
516805;Horné Hámre;644;18.6586871499462;48.49948085547
516813;Hrabičov;574;18.6797213255542;48.5418521772176
516821;Hronská Dúbrava;427;18.996010333886;48.5866278646084
516830;Hronský Beňadik;1166;18.5595519221542;48.343962281324
516848;Ihráč;523;18.977787689248;48.6615157675204
516856;Ilija;361;18.8969587097157;48.4107739831273
516872;Janova Lehota;976;18.7719093449996;48.6682311136851
516881;Jastrabá;537;18.9386459516921;48.6369068164514
516902;Kľak;198;18.6421369096626;48.5996442437046
516937;Kopernica;426;18.8678151559721;48.680260763503
516945;Kosorín;459;18.8049814669703;48.6732205385742
516953;Kozelník;166;18.9993775291836;48.5196978947646
516961;Krahule;267;18.9539442797003;48.7356457291232
516970;Kremnica;5358;18.9637070161823;48.7054260815257
516988;Kremnické Bane;268;18.902528636575;48.7382189976202
516996;Kunešov;216;18.8581674181271;48.7366197723638
517011;Lehôtka pod Brehmi;420;18.8230594875517;48.5462894739696
517020;Lovča;672;18.807635951004;48.5727917230107
517038;Lovčica-Trubín;1594;18.7682324096791;48.6236216108244
517046;Lúčky;200;18.8893741396914;48.7023323670002
517062;Malá Lehota;860;18.5484499037794;48.5024732727146
517071;Močiar;159;18.9515459106182;48.5399661809614
517089;Nevoľné;415;18.9488138683087;48.6751116851179
517097;Nová Baňa;7364;18.6211572374553;48.4431461335366
517119;Ostrý Grúň;499;18.6628492927036;48.5713232799806
517127;Píla;139;18.6061323054102;48.532988623977
517135;Pitelová;622;18.9294945271145;48.6027171290374
517143;Podhorie;326;18.9263313623796;48.5091690174681
517160;Počúvadlo;95;18.8432418325001;48.3733214949347
517178;Prenčov;659;18.9184081851808;48.369412744272
517186;Prestavlky;690;18.7580455220478;48.5905199981734
517194;Prochot;547;18.6952594872947;48.6138712566974
517216;Repište;284;18.8416169673224;48.5145275934429
517232;Rudno nad Hronom;531;18.7033549804166;48.4220798447242
517241;Sklené Teplice;388;18.8725540078972;48.5278023060617
517259;Slaská;468;18.8294737340638;48.6879587515133
517267;Stará Kremnička;1143;18.8946526570449;48.6185002552826
517283;Štiavnické Bane;828;18.8557328063582;48.433897820146
517291;Tekovská Breznica;1229;18.6335559405349;48.369657277433
517305;Tekovské Nemce;1067;18.5443130671164;48.3785710833846
517313;Trnavá Hora;1239;18.9643355974988;48.5931826227782
517330;Veľká Lehota;1090;18.5596570645835;48.4597776812695
517348;Veľké Pole;400;18.5462626714481;48.5456665742128
517356;Voznica;653;18.7268181132188;48.4444850147406
517364;Vyhne;1198;18.7950694038007;48.5004751026107
517372;Vysoká;145;18.7863728675415;48.4155409157492
517381;Žarnovica;6284;18.7143535505472;48.4912783975699
517399;Župkov;858;18.639815436486;48.5316308426985
517402;Žilina;80978;18.7520474499944;49.2216066987911
517429;Belá;3392;18.9811350703243;49.2400797545504
517461;Bytča;11362;18.5413487324085;49.2269026405044
517470;Čičmany;127;18.5222995518791;48.9607789817286
517488;Divina;2384;18.6899229578714;49.2966516112166
517496;Divinka;1024;18.7072954735338;49.2596665173131
517500;Dlhé Pole;1899;18.63471274502;49.3226659279458
517518;Dolná Tižina;1383;18.9501482570565;49.20660061115
517526;Dolný Hričov;1610;18.6375235234669;49.2225531571531
517542;Fačkov;640;18.6036510758296;48.9917457589122
517551;Gbeľany;1382;18.8548354422374;49.221955687018
517577;Hôrky;782;18.6918489418706;49.2068415261474
517593;Horný Hričov;789;18.6647763648018;49.2528637843416
517623;Hvozdnica;1194;18.4829049440452;49.2084814605905
517631;Jablonové;899;18.5728062297607;49.1853995369788
517640;Jasenové;626;18.6266344606406;49.1129037232204
517658;Kamenná Poruba;1842;18.6994183017588;49.0825898246789
517674;Kolárovice;1815;18.5262874885997;49.3023822633406
517682;Konská;1534;18.6758338222904;49.1117321560963
517691;Kotešová;1993;18.6033525620193;49.254628270316
517704;Kotrčiná Lúčka;517;18.8434171213244;49.2512279114233
517712;Krasňany;1538;18.9299592140068;49.195878783314
517721;Kunerad;1044;18.7572685677042;49.0799759834684
517739;Lietava;1482;18.6708937224523;49.1733276576309
517755;Lietavská Svinná-Babkov;1734;18.6577128603701;49.1511358300799
517763;Lutiše;726;18.9595797591497;49.2963206971638
517771;Lysica;834;18.9281315473555;49.2539718000442
517780;Malá Čierna;351;18.6003316507959;49.1083918923253
517798;Maršová-Rašov;927;18.5318849317232;49.1740787654363
517801;Mojš;1086;18.8206485678528;49.2049927036678
517828;Nededza;1029;18.8445792093481;49.2312274656375
517861;Petrovice;1578;18.4856834880326;49.296351099821
517879;Podhorie;904;18.6342169688384;49.1746867817336
517895;Predmier;1364;18.5352571176924;49.1974427460901
517917;Rajec;5816;18.6698630961056;49.0657514804561
517925;Rajecká Lesná;1188;18.6626274065543;49.0241863644823
517933;Rajecké Teplice;3008;18.7160159953601;49.127958572013
517941;Rosina;3211;18.7673064742715;49.1817129899231
517950;Stráňavy;1856;18.8337174118466;49.1599501995564
517968;Stránske;841;18.7449619157186;49.1071747692658
517976;Stráža;684;18.9113290879467;49.2285150640569
517984;Strečno;2554;18.8634890001293;49.1705282682752
517992;Súľov-Hradná;941;18.5916544151259;49.1528853883984
518000;Svederník;1180;18.651724965054;49.2712435684007
518018;Štiavnik;4064;18.4392944200124;49.2780351183691
518034;Teplička nad Váhom;4217;18.8002105944108;49.2254875035371
518042;Terchová;4078;19.0543854684752;49.254617583444
518051;Turie;1995;18.7751471664959;49.1307448422712
518069;Varín;3815;18.8840000769879;49.2021878812342
518077;Veľká Čierna;350;18.5847324703252;49.093333866401
518085;Veľké Rovné;3760;18.5680483726837;49.3218454859662
518093;Višňové;2835;18.8007869543106;49.1525305384181
518107;Hosťovce;195;20.8599710780259;48.5792842758054
518115;Slančík;202;21.497029152793;48.6612740648771
518123;Háj;274;20.8616910699378;48.6368422264372
518131;Zbyňov;872;18.6482761312621;49.127588488674
518140;Nižná Hutka;591;21.3674542815396;48.6626772836945
518158;Zvolen;42476;19.1717265809184;48.5542596827524
518166;Babiná;553;19.0702182417197;48.4364369557062
518174;Bacúrov;171;19.0517013012795;48.5199498515852
518191;Breziny;374;19.0881365910002;48.5111691686316
518204;Budča;1351;19.0574704109306;48.5765659656153
518212;Bzovík;1149;19.0862142906178;48.3190777383519
518221;Bzovská Lehôtka;134;19.1334722640359;48.4038753126522
518239;Cerovo;589;19.1648732234209;48.2540828456378
518247;Čabradský Vrbovok;234;19.1003815246713;48.2456270609637
518255;Čekovce;453;19.1294571228961;48.3647058277458
518263;Detva;14751;19.4169802825176;48.5562508969313
518271;Detvianska Huta;695;19.5997176228586;48.573784801239
518280;Devičie;309;19.0240485977321;48.3155442971409
518298;Dobrá Niva;1874;19.0899094713461;48.4748170751232
518301;Dolné Mladonice;132;19.1380047343753;48.3460582516997
518310;Dolný Badín;251;19.0610991781956;48.2655790495582
518336;Domaníky;198;18.9850552927471;48.2559486786332
518344;Drážovce;132;18.8987967780813;48.2528041806885
518352;Drienovo;108;19.0492452250934;48.220681228143
518361;Dubové;275;19.0306472331535;48.4990875022822
518379;Dúbravy;928;19.3677696263789;48.5957396380812
518387;Dudince;1422;18.895423266797;48.167806820502
518409;Hontianske Moravce;869;18.8397482773846;48.1875900409748
518417;Hontianske Nemce;1471;18.9826235007879;48.300536816718
